pop_size,generations,selection,crossover,mutation,cx_rate,mut_rate,elitism_percent,runs,early_stop_gens,delta,avg_fitness,max_fitness,avg_generations,max_generations,std_fitness,std_generations,best_solution,fitness_progress
10,50,tournament,table_preserve,inversion,0.6,0.6,0.0,3,3,250,58400.0,71200.0,11.333333333333334,16,12750.947677199005,5.90668171555645,"[[15, 19, 4, 17, 16, 25, 38, 0], [54, 63, 60, 10, 2, 3, 9, 61], [8, 6, 7, 34, 30, 1, 59, 47], [55, 37, 50, 58, 29, 51, 49, 46], [12, 53, 36, 18, 5, 22, 39, 40], [57, 33, 14, 52, 43, 56, 26, 13], [31, 32, 48, 62, 35, 41, 20, 21], [24, 42, 11, 45, 27, 44, 28, 23]]","[44133.333333333336, 45266.666666666664, 47066.666666666664, 47533.333333333336, 49600.0, 51066.666666666664, 52866.666666666664, 54933.333333333336, 54800.0, 55733.333333333336, 56133.333333333336, 57533.333333333336, 58000.0, 58400.0, 58400.0]"
100,100,ranking,partially,inversion,0.6,0.9,0.05,30,3,250,58370.0,69800.0,6.266666666666667,15,5776.628197602243,2.8158282775923835,"[[32, 29, 13, 33, 17, 14, 28, 12], [22, 0, 1, 15, 27, 11, 50, 54], [10, 46, 44, 49, 53, 47, 36, 62], [6, 7, 35, 30, 24, 41, 3, 37], [34, 56, 48, 59, 51, 63, 45, 57], [43, 2, 55, 5, 8, 61, 52, 21], [20, 19, 26, 58, 18, 16, 4, 25], [40, 60, 23, 42, 9, 38, 31, 39]]","[48666.666666666664, 50783.333333333336, 53276.666666666664, 54586.666666666664, 56500.0, 57106.666666666664, 57790.0, 57956.666666666664, 57983.333333333336, 58163.333333333336, 58250.0, 58330.0, 58370.0, 58370.0]"
100,100,ranking,greedy_merge,inversion,0.8,0.6,0.05,30,3,250,58370.0,71200.0,6.333333333333333,14,6138.900553030649,3.047767853509989,"[[26, 4, 5, 21, 45, 32, 44, 17], [14, 61, 24, 13, 2, 1, 12, 52], [57, 56, 3, 38, 47, 36, 50, 46], [34, 63, 11, 51, 33, 15, 10, 7], [22, 55, 41, 35, 58, 49, 54, 60], [53, 25, 8, 59, 6, 27, 30, 28], [37, 20, 19, 0, 16, 43, 18, 23], [29, 9, 40, 48, 42, 39, 31, 62]]","[47670.0, 50833.333333333336, 52490.0, 54053.333333333336, 55543.333333333336, 56406.666666666664, 57370.0, 58063.333333333336, 58193.333333333336, 58343.333333333336, 58343.333333333336, 58370.0, 58370.0]"
100,100,ranking,partially,inversion,0.9,0.7,0.05,30,3,250,58343.333333333336,74400.0,6.633333333333334,15,6490.078753160258,3.371283962462307,"[[26, 50, 35, 59, 45, 62, 51, 63], [13, 12, 36, 44, 25, 38, 53, 14], [15, 32, 5, 43, 29, 33, 52, 28], [41, 7, 49, 9, 34, 37, 48, 47], [61, 40, 39, 55, 42, 54, 57, 56], [21, 18, 60, 0, 16, 46, 17, 20], [31, 27, 19, 23, 1, 30, 22, 24], [58, 10, 6, 3, 4, 2, 11, 8]]","[48283.333333333336, 50780.0, 52510.0, 53446.666666666664, 54183.333333333336, 55273.333333333336, 56566.666666666664, 57096.666666666664, 57643.333333333336, 57750.0, 58330.0, 58330.0, 58343.333333333336, 58343.333333333336]"
100,100,ranking,partially,inversion,0.5,0.7,0.05,30,3,250,58343.333333333336,84100.0,7.6,25,7560.01249264106,4.34817969576542,"[[4, 45, 18, 50, 16, 24, 47, 48], [43, 17, 26, 21, 22, 25, 5, 15], [61, 6, 44, 62, 63, 37, 60, 27], [54, 31, 36, 23, 49, 33, 55, 7], [52, 20, 56, 57, 40, 38, 51, 8], [39, 41, 13, 10, 32, 35, 34, 14], [0, 9, 2, 11, 1, 3, 46, 53], [12, 30, 58, 19, 28, 59, 42, 29]]","[47383.333333333336, 49760.0, 51273.333333333336, 53086.666666666664, 55013.333333333336, 55726.666666666664, 56473.333333333336, 56803.333333333336, 57293.333333333336, 57620.0, 57773.333333333336, 57933.333333333336, 57933.333333333336, 57960.0, 57960.0, 58066.666666666664, 58090.0, 58090.0, 58200.0, 58200.0, 58223.333333333336, 58223.333333333336, 58343.333333333336, 58343.333333333336]"
10,50,tournament,partially,inversion,0.9,0.7,0.0,3,3,250,58333.333333333336,65600.0,26.0,43,9647.221822311794,14.7648230602334,"[[24, 43, 25, 27, 15, 38, 56, 37], [33, 26, 57, 53, 4, 30, 9, 41], [39, 58, 62, 60, 42, 61, 51, 6], [20, 28, 16, 40, 31, 19, 29, 50], [8, 47, 48, 3, 59, 2, 35, 36], [10, 11, 7, 55, 52, 34, 18, 21], [14, 45, 13, 54, 32, 63, 12, 44], [1, 0, 5, 49, 22, 17, 23, 46]]","[39933.333333333336, 41300.0, 42033.333333333336, 41433.333333333336, 45633.333333333336, 47366.666666666664, 49500.0, 48500.0, 49366.666666666664, 50366.666666666664, 50433.333333333336, 52966.666666666664, 53033.333333333336, 54500.0, 51566.666666666664, 53566.666666666664, 52633.333333333336, 50966.666666666664, 51100.0, 52633.333333333336, 51900.0, 52366.666666666664, 53900.0, 54766.666666666664, 54233.333333333336, 54566.666666666664, 55166.666666666664, 55166.666666666664, 55700.0, 54833.333333333336, 55833.333333333336, 55833.333333333336, 57700.0, 56900.0, 56900.0, 57033.333333333336, 58166.666666666664, 58166.666666666664, 56833.333333333336, 57866.666666666664, 58333.333333333336, 58333.333333333336]"
100,100,ranking,partially,inversion,0.7,0.6,0.05,30,3,250,58280.0,77200.0,6.766666666666667,18,6483.281062342842,3.4898264840660618,"[[62, 20, 60, 8, 17, 61, 58, 36], [32, 40, 16, 31, 7, 42, 6, 39], [38, 23, 24, 12, 41, 13, 45, 33], [37, 46, 14, 44, 3, 63, 49, 2], [55, 34, 47, 54, 4, 11, 9, 35], [30, 28, 5, 19, 29, 51, 52, 59], [18, 48, 10, 50, 27, 15, 1, 0], [56, 25, 53, 22, 26, 43, 21, 57]]","[48146.666666666664, 50913.333333333336, 52860.0, 53956.666666666664, 54963.333333333336, 56540.0, 56836.666666666664, 57130.0, 57506.666666666664, 57963.333333333336, 58096.666666666664, 58116.666666666664, 58116.666666666664, 58203.333333333336, 58203.333333333336, 58280.0, 58280.0]"
100,100,ranking,greedy_merge,inversion,0.8,0.7,0.05,30,3,250,58276.66666666666,64600.0,5.466666666666667,11,4398.991045935672,2.0612833111653743,"[[45, 26, 47, 63, 46, 25, 18, 43], [11, 20, 53, 62, 23, 30, 8, 14], [17, 57, 39, 21, 24, 36, 15, 60], [2, 55, 61, 34, 35, 33, 40, 54], [58, 27, 12, 42, 7, 10, 13, 49], [38, 3, 1, 59, 0, 6, 9, 48], [41, 4, 51, 31, 37, 32, 56, 50], [44, 28, 52, 16, 5, 22, 29, 19]]","[50083.333333333336, 52460.0, 54396.666666666664, 56106.666666666664, 57510.0, 57823.333333333336, 58190.0, 58196.666666666664, 58276.666666666664, 58276.666666666664]"
10,50,tournament,table_preserve,inversion,0.5,0.8,0.0,3,3,250,58266.66666666666,65800.0,13.333333333333334,19,5327.496806401879,6.649979114420002,"[[40, 55, 51, 39, 0, 1, 41, 14], [47, 27, 25, 26, 17, 11, 15, 10], [18, 28, 52, 16, 19, 5, 2, 3], [57, 49, 34, 36, 35, 63, 60, 22], [24, 21, 56, 30, 50, 23, 13, 9], [33, 46, 12, 6, 37, 62, 4, 7], [44, 53, 32, 42, 29, 8, 58, 31], [38, 48, 45, 54, 59, 61, 20, 43]]","[40533.333333333336, 43600.0, 45533.333333333336, 47733.333333333336, 47466.666666666664, 48533.333333333336, 48533.333333333336, 53666.666666666664, 53666.666666666664, 55400.0, 55000.0, 58266.666666666664, 58466.666666666664, 56733.333333333336, 57933.333333333336, 57266.666666666664, 58200.0, 58266.666666666664]"
10,50,tournament,partially,inversion,0.5,0.8,0.0,3,3,250,58200.0,66200.0,10.666666666666666,15,10203.267450511465,3.2998316455372216,"[[21, 50, 32, 44, 51, 29, 57, 17], [45, 42, 38, 28, 56, 39, 13, 52], [23, 58, 22, 55, 54, 24, 49, 36], [47, 48, 18, 20, 46, 31, 9, 7], [16, 14, 40, 53, 15, 10, 60, 6], [62, 34, 37, 12, 63, 35, 33, 43], [26, 4, 30, 27, 0, 5, 25, 11], [8, 41, 59, 19, 3, 1, 2, 61]]","[37000.0, 39400.0, 45600.0, 45333.333333333336, 47933.333333333336, 50200.0, 49933.333333333336, 52200.0, 53466.666666666664, 55466.666666666664, 55466.666666666664, 57666.666666666664, 58200.0, 58200.0]"
10,50,boltzmann,greedy_merge,inversion,0.7,0.8,0.0,3,3,250,58200.0,63200.0,8.666666666666666,12,3536.4765892999585,2.494438257849294,"[[16, 10, 25, 15, 19, 26, 58, 18], [23, 12, 49, 2, 43, 27, 37, 24], [63, 30, 51, 40, 61, 39, 36, 9], [14, 0, 55, 54, 6, 20, 5, 1], [53, 7, 48, 17, 21, 57, 4, 38], [11, 44, 50, 22, 31, 13, 59, 45], [42, 34, 35, 46, 33, 29, 3, 41], [47, 60, 8, 62, 32, 52, 56, 28]]","[36133.333333333336, 42233.333333333336, 47166.666666666664, 51500.0, 53633.333333333336, 54733.333333333336, 54800.0, 56400.0, 56400.0, 58200.0, 58200.0]"
10,50,tournament,partially,inversion,0.8,0.9,0.0,3,3,250,58200.0,64200.0,22.0,50,6480.74069840786,19.8158185969358,"[[63, 26, 46, 12, 13, 15, 40, 48], [18, 5, 36, 42, 60, 61, 45, 16], [10, 38, 4, 23, 44, 49, 25, 30], [32, 17, 11, 35, 8, 24, 34, 22], [9, 59, 50, 47, 3, 51, 2, 52], [33, 7, 62, 41, 37, 54, 55, 6], [19, 57, 58, 20, 31, 1, 56, 0], [21, 27, 43, 14, 29, 28, 39, 53]]","[43466.666666666664, 47933.333333333336, 47200.0, 47466.666666666664, 49533.333333333336, 51200.0, 55266.666666666664, 53200.0, 54333.333333333336, 53266.666666666664, 53266.666666666664, 52733.333333333336, 55533.333333333336, 55400.0, 57666.666666666664, 59000.0, 55333.333333333336, 55333.333333333336, 56000.0, 55866.666666666664, 54466.666666666664, 56333.333333333336, 54533.333333333336, 55200.0, 56333.333333333336, 54266.666666666664, 57800.0, 57800.0, 58733.333333333336, 58733.333333333336, 58133.333333333336, 58133.333333333336, 57400.0, 57400.0, 56866.666666666664, 55133.333333333336, 56166.666666666664, 57066.666666666664, 57066.666666666664, 57233.333333333336, 56933.333333333336, 57133.333333333336, 57166.666666666664, 57433.333333333336, 57266.666666666664, 56566.666666666664, 56400.0, 58833.333333333336, 57733.333333333336, 58200.0]"
10,50,tournament,greedy_merge,inversion,0.6,0.8,0.0,3,3,250,58200.0,58800.0,16.0,18,432.04937989385735,2.8284271247461903,"[[31, 19, 5, 61, 52, 20, 8, 21], [41, 42, 40, 56, 53, 30, 46, 58], [29, 54, 7, 57, 44, 6, 10, 11], [63, 24, 51, 28, 9, 27, 15, 18], [49, 59, 1, 62, 32, 37, 50, 0], [17, 16, 55, 34, 39, 4, 36, 35], [43, 26, 25, 14, 2, 3, 38, 47], [23, 12, 45, 33, 48, 22, 13, 60]]","[42466.666666666664, 47000.0, 47800.0, 48733.333333333336, 44000.0, 45866.666666666664, 47066.666666666664, 47400.0, 51733.333333333336, 52600.0, 54666.666666666664, 53000.0, 55933.333333333336, 57400.0, 56133.333333333336, 58200.0, 58200.0]"
100,100,ranking,greedy_merge,inversion,0.8,0.5,0.05,30,3,250,58190.0,72000.0,6.633333333333334,14,6815.342984766064,3.027466854575877,"[[0, 56, 2, 1, 55, 14, 9, 54], [38, 58, 36, 17, 49, 8, 37, 13], [24, 23, 15, 32, 10, 31, 4, 22], [63, 5, 19, 41, 20, 39, 40, 59], [21, 25, 60, 44, 57, 16, 53, 33], [3, 18, 29, 30, 6, 43, 28, 48], [47, 46, 11, 26, 27, 45, 7, 50], [42, 12, 34, 62, 61, 51, 52, 35]]","[46563.333333333336, 49286.666666666664, 51823.333333333336, 53433.333333333336, 55106.666666666664, 56196.666666666664, 56913.333333333336, 57460.0, 57623.333333333336, 57723.333333333336, 57723.333333333336, 58190.0, 58190.0]"
10,50,boltzmann,table_preserve,inversion,0.6,0.8,0.0,3,3,250,58133.333333333336,63600.0,6.666666666666667,8,4196.294661828324,0.9428090415820634,"[[0, 21, 13, 49, 29, 6, 7, 28], [2, 59, 54, 33, 10, 3, 4, 1], [37, 8, 25, 43, 44, 36, 26, 17], [18, 5, 55, 30, 46, 51, 63, 47], [56, 48, 50, 57, 23, 9, 24, 32], [41, 42, 31, 39, 58, 12, 61, 60], [22, 34, 20, 15, 35, 27, 16, 53], [11, 40, 38, 45, 14, 62, 19, 52]]","[46200.0, 50066.666666666664, 51866.666666666664, 57666.666666666664, 57733.333333333336, 58133.333333333336, 58133.333333333336]"
10,50,boltzmann,greedy_merge,inversion,0.6,0.9,0.0,3,3,250,58133.333333333336,67600.0,7.333333333333333,10,7756.860762504951,2.0548046676563256,"[[4, 56, 32, 11, 26, 54, 16, 31], [10, 41, 35, 12, 62, 57, 13, 53], [0, 8, 61, 1, 21, 58, 49, 25], [48, 60, 46, 40, 43, 55, 39, 47], [9, 6, 14, 7, 33, 29, 36, 27], [3, 19, 2, 34, 38, 18, 5, 15], [50, 63, 20, 52, 17, 30, 51, 28], [45, 23, 42, 37, 24, 44, 22, 59]]","[39600.0, 44966.666666666664, 48300.0, 50466.666666666664, 56200.0, 56200.0, 58000.0, 58133.333333333336, 58133.333333333336]"
100,100,ranking,partially,inversion,0.9,0.5,0.0,30,3,250,58073.333333333336,67200.0,61.13333333333333,100,4254.639297937671,32.41062925783591,"[[56, 26, 10, 21, 52, 17, 5, 42], [46, 47, 32, 11, 41, 16, 25, 35], [43, 37, 28, 36, 9, 29, 8, 30], [50, 19, 44, 53, 48, 40, 39, 54], [12, 45, 1, 0, 13, 51, 3, 2], [7, 34, 59, 31, 22, 6, 18, 63], [15, 33, 60, 27, 58, 61, 4, 62], [49, 57, 23, 55, 20, 14, 38, 24]]","[46636.666666666664, 49083.333333333336, 50613.333333333336, 52350.0, 53223.333333333336, 53596.666666666664, 53400.0, 53890.0, 56013.333333333336, 55760.0, 54916.666666666664, 56556.666666666664, 56003.333333333336, 55566.666666666664, 54723.333333333336, 56766.666666666664, 56366.666666666664, 56770.0, 56750.0, 57330.0, 57930.0, 57843.333333333336, 57080.0, 57023.333333333336, 57103.333333333336, 58320.0, 57980.0, 57996.666666666664, 58606.666666666664, 57016.666666666664, 57533.333333333336, 57313.333333333336, 58043.333333333336, 57453.333333333336, 57063.333333333336, 58106.666666666664, 58710.0, 59093.333333333336, 57596.666666666664, 58230.0, 57036.666666666664, 58170.0, 57916.666666666664, 57876.666666666664, 57730.0, 58650.0, 58596.666666666664, 58756.666666666664, 59333.333333333336, 59016.666666666664, 58310.0, 58010.0, 57836.666666666664, 57393.333333333336, 57916.666666666664, 57436.666666666664, 58713.333333333336, 58490.0, 57743.333333333336, 57663.333333333336, 57366.666666666664, 57753.333333333336, 58076.666666666664, 57733.333333333336, 58190.0, 57550.0, 57640.0, 58033.333333333336, 58480.0, 57436.666666666664, 57956.666666666664, 57483.333333333336, 58180.0, 58403.333333333336, 57483.333333333336, 58303.333333333336, 58226.666666666664, 58203.333333333336, 58006.666666666664, 57913.333333333336, 58120.0, 58403.333333333336, 58200.0, 58063.333333333336, 58353.333333333336, 58300.0, 58710.0, 57740.0, 58303.333333333336, 57843.333333333336, 58396.666666666664, 58466.666666666664, 58016.666666666664, 58600.0, 58553.333333333336, 57673.333333333336, 57276.666666666664, 57586.666666666664, 57950.0, 58073.333333333336]"
10,50,boltzmann,partially,inversion,0.8,0.9,0.0,3,3,250,58066.66666666666,62400.0,7.666666666666667,9,3774.770044504551,1.247219128924647,"[[28, 62, 42, 24, 29, 48, 14, 60], [41, 49, 40, 39, 56, 38, 57, 11], [10, 5, 4, 3, 16, 27, 36, 15], [54, 59, 46, 18, 53, 51, 20, 35], [37, 7, 6, 2, 50, 9, 8, 44], [43, 0, 58, 45, 26, 33, 21, 1], [61, 25, 34, 19, 22, 63, 30, 47], [13, 23, 32, 17, 12, 31, 52, 55]]","[41066.666666666664, 44933.333333333336, 48200.0, 57000.0, 57800.0, 56800.0, 58066.666666666664, 58066.666666666664]"
100,100,ranking,greedy_merge,inversion,0.5,0.5,0.05,30,3,250,58050.0,79400.0,6.3,14,8302.318953160015,3.236767935250636,"[[9, 0, 1, 56, 57, 30, 55, 22], [51, 36, 2, 59, 47, 3, 58, 19], [10, 35, 34, 45, 54, 11, 5, 41], [32, 61, 31, 40, 42, 62, 23, 39], [33, 8, 46, 12, 14, 38, 13, 24], [20, 21, 28, 63, 29, 60, 18, 4], [17, 43, 49, 15, 27, 25, 16, 26], [44, 48, 6, 7, 53, 52, 37, 50]]","[47506.666666666664, 50010.0, 51796.666666666664, 53120.0, 53936.666666666664, 55710.0, 56570.0, 57003.333333333336, 57186.666666666664, 57423.333333333336, 57883.333333333336, 58050.0, 58050.0]"
100,100,ranking,greedy_merge,inversion,0.7,0.7,0.05,30,3,250,58036.66666666666,67000.0,6.7,18,5233.831186510402,3.7161808352124095,"[[45, 57, 54, 21, 5, 56, 53, 23], [60, 47, 29, 62, 30, 61, 6, 14], [15, 48, 0, 1, 16, 38, 3, 24], [10, 59, 42, 7, 2, 11, 9, 22], [40, 39, 18, 58, 28, 4, 41, 17], [32, 8, 51, 52, 31, 46, 50, 26], [49, 34, 20, 19, 36, 12, 33, 37], [44, 13, 27, 63, 43, 25, 35, 55]]","[48696.666666666664, 50826.666666666664, 52740.0, 53983.333333333336, 55233.333333333336, 55510.0, 56606.666666666664, 57310.0, 57796.666666666664, 57796.666666666664, 57843.333333333336, 57910.0, 57943.333333333336, 57956.666666666664, 57956.666666666664, 58030.0, 58036.666666666664]"
10,50,tournament,partially,inversion,0.8,0.9,0.05,3,3,250,58033.333333333336,61300.0,36.66666666666666,50,4549.236810230432,10.274023338281628,"[[23, 12, 0, 62, 1, 61, 24, 15], [46, 47, 31, 7, 59, 48, 30, 32], [55, 44, 21, 26, 14, 25, 17, 58], [11, 10, 22, 43, 45, 57, 6, 53], [20, 16, 18, 9, 5, 37, 49, 56], [8, 4, 33, 60, 13, 27, 2, 19], [34, 63, 38, 54, 39, 3, 29, 35], [41, 36, 51, 40, 28, 50, 52, 42]]","[36066.666666666664, 39266.666666666664, 47666.666666666664, 50000.0, 49200.0, 49866.666666666664, 51866.666666666664, 52400.0, 54266.666666666664, 56200.0, 55666.666666666664, 54800.0, 52133.333333333336, 53566.666666666664, 51633.333333333336, 52500.0, 52033.333333333336, 53366.666666666664, 50833.333333333336, 55300.0, 54433.333333333336, 54700.0, 54166.666666666664, 59800.0, 61666.666666666664, 56900.0, 57033.333333333336, 55633.333333333336, 55966.666666666664, 56833.333333333336, 57033.333333333336, 58366.666666666664, 59033.333333333336, 59100.0, 60300.0, 62500.0, 57900.0, 58300.0, 59233.333333333336, 59233.333333333336, 58766.666666666664, 58366.666666666664, 57633.333333333336, 58900.0, 58466.666666666664, 57933.333333333336, 57833.333333333336, 58500.0, 58500.0, 58033.333333333336]"
10,50,tournament,table_preserve,inversion,0.6,0.8,0.05,3,3,250,58000.0,64800.0,10.333333333333334,21,7101.173611922656,7.586537784494029,"[[42, 39, 52, 23, 40, 15, 11, 10], [35, 1, 61, 34, 59, 62, 33, 63], [16, 54, 4, 57, 6, 19, 8, 20], [50, 30, 41, 45, 49, 51, 25, 26], [5, 13, 18, 53, 2, 44, 12, 3], [60, 38, 31, 47, 36, 24, 22, 14], [7, 56, 9, 0, 17, 27, 43, 37], [55, 48, 29, 32, 28, 46, 58, 21]]","[37266.666666666664, 43933.333333333336, 48533.333333333336, 52133.333333333336, 52133.333333333336, 52200.0, 51666.666666666664, 53333.333333333336, 53533.333333333336, 54000.0, 54200.0, 56600.0, 56400.0, 56733.333333333336, 56733.333333333336, 58000.0, 58266.666666666664, 58266.666666666664, 58000.0, 58000.0]"
100,100,ranking,partially,inversion,0.5,0.6,0.0,30,3,250,57946.66666666666,69400.0,15.966666666666669,42,5492.645588016357,11.484724153800512,"[[47, 54, 40, 5, 46, 56, 22, 39], [24, 37, 36, 33, 30, 29, 43, 11], [9, 26, 17, 27, 4, 21, 15, 16], [2, 50, 62, 60, 63, 25, 44, 52], [12, 18, 55, 0, 3, 1, 53, 23], [28, 6, 7, 58, 32, 49, 31, 8], [45, 38, 14, 20, 57, 35, 13, 48], [59, 10, 34, 51, 41, 42, 19, 61]]","[47360.0, 48123.333333333336, 48726.666666666664, 50800.0, 51670.0, 52560.0, 53156.666666666664, 54650.0, 54956.666666666664, 55810.0, 55830.0, 55120.0, 55600.0, 55616.666666666664, 56366.666666666664, 56256.666666666664, 56106.666666666664, 56196.666666666664, 56486.666666666664, 57156.666666666664, 57006.666666666664, 57010.0, 57196.666666666664, 57530.0, 57426.666666666664, 57306.666666666664, 57060.0, 57493.333333333336, 57410.0, 57173.333333333336, 57400.0, 57540.0, 58046.666666666664, 57826.666666666664, 57793.333333333336, 57676.666666666664, 57430.0, 57676.666666666664, 57676.666666666664, 57946.666666666664, 57946.666666666664]"
100,100,ranking,greedy_merge,inversion,0.9,0.7,0.05,30,3,250,57926.66666666666,71800.0,5.9,10,5669.3287864516105,1.850225211517056,"[[27, 5, 25, 6, 51, 3, 50, 8], [2, 44, 12, 33, 59, 13, 52, 39], [32, 35, 43, 31, 7, 38, 61, 14], [41, 55, 22, 21, 56, 54, 53, 45], [46, 47, 10, 9, 11, 24, 49, 57], [48, 29, 36, 30, 28, 34, 19, 40], [42, 58, 4, 20, 23, 18, 26, 60], [0, 15, 1, 16, 17, 63, 37, 62]]","[47553.333333333336, 50720.0, 53383.333333333336, 54686.666666666664, 55976.666666666664, 57460.0, 57520.0, 57926.666666666664, 57926.666666666664]"
100,100,ranking,greedy_merge,inversion,0.9,0.6,0.05,30,3,250,57886.66666666666,67200.0,7.1,12,4740.726620349342,2.5475478405713994,"[[23, 38, 39, 56, 24, 57, 32, 15], [33, 18, 5, 43, 16, 19, 37, 58], [52, 40, 6, 8, 12, 42, 31, 7], [4, 1, 0, 44, 22, 46, 13, 41], [9, 49, 17, 21, 25, 36, 53, 34], [10, 20, 45, 55, 35, 60, 63, 47], [11, 59, 30, 62, 61, 28, 27, 29], [14, 2, 50, 54, 3, 48, 51, 26]]","[47343.333333333336, 49406.666666666664, 52286.666666666664, 53576.666666666664, 55040.0, 56230.0, 56700.0, 57766.666666666664, 57766.666666666664, 57886.666666666664, 57886.666666666664]"
100,100,ranking,partially,inversion,0.8,0.7,0.0,30,3,250,57850.0,69400.0,34.0,100,3840.8115461882967,29.07347015178385,"[[40, 42, 6, 44, 20, 41, 14, 39], [51, 50, 18, 49, 35, 13, 58, 30], [45, 37, 12, 2, 36, 61, 48, 62], [7, 34, 52, 33, 9, 26, 4, 19], [43, 31, 10, 11, 32, 55, 3, 8], [16, 0, 1, 27, 54, 25, 15, 5], [63, 47, 23, 57, 24, 38, 17, 60], [21, 56, 46, 53, 29, 28, 22, 59]]","[46953.333333333336, 48893.333333333336, 50090.0, 52750.0, 53576.666666666664, 53450.0, 53623.333333333336, 54960.0, 54903.333333333336, 55823.333333333336, 56210.0, 56350.0, 56036.666666666664, 56196.666666666664, 55823.333333333336, 56793.333333333336, 57036.666666666664, 56493.333333333336, 57370.0, 56880.0, 56653.333333333336, 56976.666666666664, 56686.666666666664, 56460.0, 56846.666666666664, 56263.333333333336, 56783.333333333336, 57250.0, 57383.333333333336, 56050.0, 56356.666666666664, 56356.666666666664, 56623.333333333336, 56713.333333333336, 57916.666666666664, 57206.666666666664, 56806.666666666664, 57256.666666666664, 56936.666666666664, 57053.333333333336, 56706.666666666664, 56663.333333333336, 57143.333333333336, 57110.0, 57786.666666666664, 56450.0, 56583.333333333336, 57680.0, 57936.666666666664, 57483.333333333336, 57676.666666666664, 57180.0, 56893.333333333336, 57170.0, 56873.333333333336, 57183.333333333336, 56963.333333333336, 57276.666666666664, 57330.0, 57483.333333333336, 57166.666666666664, 57176.666666666664, 57163.333333333336, 57036.666666666664, 56753.333333333336, 56970.0, 58096.666666666664, 57756.666666666664, 57150.0, 57363.333333333336, 57436.666666666664, 57530.0, 57376.666666666664, 57220.0, 56870.0, 57210.0, 57340.0, 57110.0, 57193.333333333336, 57240.0, 57156.666666666664, 56916.666666666664, 57173.333333333336, 57103.333333333336, 57716.666666666664, 57593.333333333336, 57470.0, 57270.0, 57316.666666666664, 57283.333333333336, 57650.0, 57330.0, 57493.333333333336, 57416.666666666664, 57696.666666666664, 57610.0, 57363.333333333336, 57336.666666666664, 57576.666666666664, 57850.0]"
100,100,ranking,greedy_merge,inversion,0.7,0.6,0.05,30,3,250,57833.333333333336,73400.0,6.5,12,6121.945950612617,2.565800719723442,"[[18, 20, 10, 3, 39, 2, 17, 38], [11, 27, 52, 45, 40, 19, 41, 21], [8, 59, 14, 58, 37, 49, 43, 48], [5, 51, 15, 55, 44, 22, 4, 53], [36, 42, 62, 23, 32, 16, 50, 33], [26, 46, 9, 47, 25, 60, 63, 61], [30, 54, 13, 34, 12, 28, 35, 29], [7, 6, 1, 31, 56, 57, 24, 0]]","[47233.333333333336, 50593.333333333336, 53230.0, 55143.333333333336, 55973.333333333336, 56693.333333333336, 57076.666666666664, 57363.333333333336, 57710.0, 57833.333333333336, 57833.333333333336]"
100,100,ranking,partially,inversion,0.9,0.6,0.05,30,3,250,57813.333333333336,69800.0,6.433333333333334,11,5230.27936368816,2.3619671650742498,"[[33, 63, 18, 36, 1, 4, 0, 30], [62, 45, 24, 23, 7, 11, 13, 34], [29, 25, 28, 61, 37, 9, 60, 15], [56, 10, 17, 21, 46, 47, 57, 54], [51, 12, 43, 50, 44, 49, 31, 32], [3, 8, 48, 27, 19, 2, 6, 58], [16, 42, 22, 59, 53, 40, 41, 39], [26, 38, 35, 5, 14, 52, 55, 20]]","[48000.0, 50123.333333333336, 53176.666666666664, 54780.0, 56243.333333333336, 56596.666666666664, 57313.333333333336, 57596.666666666664, 57813.333333333336, 57813.333333333336]"
100,100,ranking,partially,inversion,0.5,0.6,0.05,30,3,250,57813.333333333336,69000.0,6.933333333333334,13,5612.7671923531225,3.305887004857984,"[[46, 7, 39, 43, 9, 40, 47, 6], [60, 61, 38, 63, 10, 62, 24, 27], [44, 26, 28, 19, 55, 57, 36, 32], [49, 42, 52, 3, 2, 37, 58, 51], [4, 5, 23, 45, 31, 15, 41, 17], [30, 53, 18, 34, 12, 16, 20, 35], [13, 21, 56, 54, 50, 11, 59, 25], [8, 0, 48, 1, 29, 14, 22, 33]]","[47360.0, 50423.333333333336, 51640.0, 53030.0, 54830.0, 55806.666666666664, 56560.0, 56873.333333333336, 57346.666666666664, 57786.666666666664, 57813.333333333336, 57813.333333333336]"
10,50,tournament,table_preserve,inversion,0.7,0.7,0.0,3,3,250,57733.333333333336,68400.0,6.333333333333333,12,7684.327484490031,4.027681991198191,"[[51, 63, 46, 33, 53, 15, 62, 20], [22, 23, 60, 9, 21, 24, 49, 4], [43, 40, 36, 39, 45, 58, 42, 18], [50, 31, 41, 59, 35, 32, 6, 7], [54, 19, 29, 34, 30, 47, 28, 52], [16, 1, 55, 0, 44, 12, 48, 56], [17, 2, 11, 27, 25, 5, 3, 26], [13, 10, 61, 57, 37, 8, 14, 38]]","[42000.0, 47533.333333333336, 47000.0, 49133.333333333336, 50200.0, 52200.0, 52200.0, 56000.0, 56000.0, 57733.333333333336, 57733.333333333336]"
