pop_size,generations,selection,crossover,mutation,cx_rate,mut_rate,elitism_percent,runs,early_stop_gens,delta,avg_fitness,max_fitness,std_fitness,avg_generations,max_generations,std_generations,convergence_rate,avg_mutation_success_rate,avg_crossover_success_rate,avg_population_diversity,avg_fitness_progress,best_solution
50,50,tournament,group_based,one_point,0.8,0.6,0.0,30,3,500,45823.33,54000.0,4327.33,40.53,50,11.88,0.6333,0.4184,0.1067,7443.8145,"[43210.0, 43276.666666666664, 43673.333333333336, 44853.333333333336, 45480.0, 44086.666666666664, 44340.0, 44110.0, 44103.333333333336, 43656.666666666664, 42133.333333333336, 42900.0, 42016.666666666664, 43100.0, 42926.666666666664, 43346.666666666664, 44356.666666666664, 44380.0, 43290.0, 44436.666666666664, 44376.666666666664, 43186.666666666664, 43496.666666666664, 43983.333333333336, 43156.666666666664, 43723.333333333336, 44050.0, 44003.333333333336, 43623.333333333336, 43520.0, 43723.333333333336, 43963.333333333336, 45136.666666666664, 44513.333333333336, 44800.0, 44093.333333333336, 43883.333333333336, 43866.666666666664, 44713.333333333336, 44563.333333333336, 43496.666666666664, 44050.0, 44136.666666666664, 44803.333333333336, 43683.333333333336, 45320.0, 45373.333333333336, 44996.666666666664, 44943.333333333336, 45823.333333333336]","[[33, 55, 12, 0, 43, 1, 7, 27], [60, 61, 36, 4, 62, 35, 3, 56], [41, 28, 45, 34, 29, 2, 6, 14], [39, 52, 13, 25, 40, 42, 54, 47], [22, 49, 63, 26, 11, 10, 8, 15], [31, 46, 16, 24, 58, 50, 23, 19], [18, 38, 51, 9, 37, 32, 30, 48], [5, 59, 20, 17, 53, 57, 44, 21]]"
50,50,tournament,group_based,one_point,0.8,0.6,0.05,30,3,500,49773.33,59600.0,4202.22,6.07,13,2.48,0.0333,0.4337,0.0881,8850.3833,"[45486.666666666664, 46753.333333333336, 47863.333333333336, 48656.666666666664, 49256.666666666664, 49343.333333333336, 49473.333333333336, 49473.333333333336, 49566.666666666664, 49773.333333333336, 49773.333333333336, 49773.333333333336]","[[27, 22, 39, 33, 30, 56, 11, 28], [53, 19, 48, 58, 45, 46, 21, 44], [8, 41, 37, 57, 47, 43, 18, 38], [52, 55, 23, 5, 40, 2, 34, 63], [25, 4, 31, 35, 32, 24, 61, 60], [42, 49, 3, 7, 62, 6, 12, 29], [10, 54, 1, 26, 16, 17, 9, 0], [13, 50, 36, 14, 51, 20, 15, 59]]"
50,50,tournament,group_based,one_point,0.8,0.6,0.1,30,3,500,49870.0,59400.0,4673.77,7.63,15,3.17,0.1,0.4123,0.0642,9517.6901,"[44343.333333333336, 45283.333333333336, 46063.333333333336, 47200.0, 48123.333333333336, 48690.0, 49033.333333333336, 49400.0, 49446.666666666664, 49496.666666666664, 49736.666666666664, 49870.0, 49870.0, 49870.0]","[[12, 59, 44, 11, 38, 23, 41, 27], [36, 60, 61, 47, 58, 8, 33, 56], [35, 62, 45, 46, 21, 43, 54, 37], [25, 22, 4, 6, 10, 26, 49, 5], [55, 17, 63, 15, 51, 34, 3, 20], [39, 9, 0, 40, 42, 57, 1, 13], [31, 30, 2, 18, 50, 52, 24, 7], [53, 48, 32, 19, 14, 16, 28, 29]]"
50,50,tournament,group_based,one_point,0.8,0.6,0.25,30,3,500,49100.0,58400.0,4152.51,6.83,17,3.5,0.1,0.4067,0.0599,9657.7154,"[44176.666666666664, 45406.666666666664, 46706.666666666664, 47560.0, 47940.0, 48033.333333333336, 48166.666666666664, 48206.666666666664, 48343.333333333336, 48753.333333333336, 48986.666666666664, 49033.333333333336, 49033.333333333336, 49100.0, 49100.0, 49100.0]","[[43, 24, 17, 9, 44, 22, 35, 34], [48, 31, 8, 14, 32, 56, 42, 26], [46, 50, 51, 2, 16, 7, 36, 41], [61, 27, 15, 40, 62, 30, 23, 55], [1, 49, 45, 53, 59, 37, 57, 0], [6, 18, 5, 19, 58, 63, 11, 25], [13, 60, 3, 33, 12, 20, 4, 47], [21, 52, 10, 29, 28, 54, 38, 39]]"
50,50,tournament,group_based,one_point,0.8,0.7,0.0,30,3,500,44176.67,55800.0,3656.93,35.63,50,15.79,0.4333,0.4225,0.1109,7416.6407,"[42800.0, 41896.666666666664, 42820.0, 42536.666666666664, 44990.0, 43976.666666666664, 44853.333333333336, 44670.0, 41890.0, 42776.666666666664, 43220.0, 44880.0, 44006.666666666664, 44320.0, 44213.333333333336, 44306.666666666664, 43716.666666666664, 43913.333333333336, 44233.333333333336, 44443.333333333336, 43713.333333333336, 42976.666666666664, 43350.0, 43200.0, 43950.0, 43486.666666666664, 43960.0, 44173.333333333336, 43303.333333333336, 43943.333333333336, 45256.666666666664, 44306.666666666664, 45570.0, 43893.333333333336, 44890.0, 44443.333333333336, 44890.0, 45086.666666666664, 43916.666666666664, 45240.0, 45260.0, 45113.333333333336, 44513.333333333336, 44546.666666666664, 44443.333333333336, 44293.333333333336, 44876.666666666664, 44916.666666666664, 43903.333333333336, 44176.666666666664]","[[5, 38, 19, 3, 11, 31, 10, 15], [36, 1, 16, 39, 0, 46, 34, 40], [56, 12, 45, 53, 44, 59, 4, 23], [9, 47, 43, 60, 7, 42, 26, 28], [6, 61, 52, 27, 48, 63, 62, 51], [35, 24, 29, 22, 58, 33, 57, 50], [18, 37, 41, 30, 32, 49, 21, 20], [13, 17, 54, 25, 8, 14, 2, 55]]"
50,50,tournament,group_based,one_point,0.8,0.7,0.05,30,3,500,48916.67,64900.0,4661.55,6.53,13,2.81,0.0333,0.4239,0.0894,8706.8135,"[44423.333333333336, 45436.666666666664, 46390.0, 47626.666666666664, 47826.666666666664, 48246.666666666664, 48496.666666666664, 48610.0, 48670.0, 48916.666666666664, 48916.666666666664, 48916.666666666664]","[[45, 42, 39, 40, 19, 36, 43, 52], [61, 34, 3, 12, 60, 55, 35, 37], [57, 58, 32, 41, 7, 6, 56, 16], [59, 26, 38, 9, 46, 44, 2, 63], [13, 29, 27, 10, 20, 33, 30, 8], [17, 53, 50, 21, 0, 51, 1, 14], [31, 15, 4, 23, 22, 18, 47, 24], [11, 54, 49, 25, 5, 28, 48, 62]]"
50,50,tournament,group_based,one_point,0.8,0.7,0.1,30,3,500,49476.67,61700.0,4246.39,6.1,13,2.61,0.0667,0.4182,0.0758,9211.5786,"[44853.333333333336, 46733.333333333336, 46886.666666666664, 47843.333333333336, 48320.0, 48403.333333333336, 48846.666666666664, 49276.666666666664, 49303.333333333336, 49476.666666666664, 49476.666666666664, 49476.666666666664]","[[42, 59, 23, 24, 5, 46, 13, 57], [18, 6, 3, 63, 40, 32, 38, 20], [28, 17, 7, 55, 29, 62, 30, 39], [54, 26, 31, 10, 61, 44, 51, 25], [33, 49, 53, 22, 14, 4, 0, 1], [19, 27, 15, 47, 58, 36, 2, 16], [11, 9, 50, 60, 43, 8, 56, 45], [37, 21, 34, 12, 48, 41, 52, 35]]"
50,50,tournament,group_based,one_point,0.8,0.7,0.25,30,3,500,48873.33,60500.0,4936.66,6.33,13,2.81,0.0667,0.4139,0.0559,9584.9896,"[44483.333333333336, 45666.666666666664, 46213.333333333336, 47420.0, 47856.666666666664, 48130.0, 48273.333333333336, 48380.0, 48766.666666666664, 48873.333333333336, 48873.333333333336, 48873.333333333336]","[[56, 36, 38, 6, 47, 31, 24, 7], [11, 45, 30, 50, 22, 48, 9, 1], [13, 62, 14, 55, 54, 34, 35, 20], [58, 59, 46, 37, 39, 17, 60, 40], [51, 18, 21, 0, 57, 53, 10, 63], [15, 2, 61, 42, 12, 32, 8, 3], [23, 52, 25, 43, 41, 44, 33, 28], [29, 5, 19, 27, 26, 49, 4, 16]]"
50,50,tournament,group_based,one_point,0.8,0.8,0.0,30,3,500,43643.33,51300.0,3702.76,44.4,50,12.17,0.9667,0.4211,0.1047,7488.08,"[43573.333333333336, 43966.666666666664, 43910.0, 44513.333333333336, 44656.666666666664, 43490.0, 43530.0, 45660.0, 44710.0, 44740.0, 43630.0, 42846.666666666664, 43570.0, 44046.666666666664, 43933.333333333336, 42796.666666666664, 43200.0, 42946.666666666664, 43656.666666666664, 42363.333333333336, 43560.0, 44856.666666666664, 44626.666666666664, 43563.333333333336, 42683.333333333336, 43830.0, 44036.666666666664, 44973.333333333336, 44170.0, 44343.333333333336, 43090.0, 43713.333333333336, 44553.333333333336, 43586.666666666664, 43576.666666666664, 43993.333333333336, 44026.666666666664, 43320.0, 43260.0, 43240.0, 44326.666666666664, 43776.666666666664, 43260.0, 44230.0, 44653.333333333336, 44436.666666666664, 44890.0, 43100.0, 42830.0, 43643.333333333336]","[[19, 33, 49, 47, 30, 61, 45, 43], [62, 39, 50, 53, 60, 6, 23, 54], [40, 57, 11, 14, 52, 42, 13, 31], [21, 58, 10, 35, 25, 44, 26, 22], [8, 37, 9, 5, 16, 0, 1, 17], [38, 12, 36, 15, 7, 20, 2, 18], [56, 59, 55, 48, 46, 3, 27, 41], [28, 24, 51, 29, 34, 32, 4, 63]]"
50,50,tournament,group_based,one_point,0.8,0.8,0.05,30,3,500,49993.33,58300.0,3805.34,7.37,17,3.18,0.0667,0.4138,0.0848,8795.1592,"[44120.0, 45896.666666666664, 47070.0, 47656.666666666664, 48516.666666666664, 48960.0, 49326.666666666664, 49506.666666666664, 49753.333333333336, 49793.333333333336, 49793.333333333336, 49873.333333333336, 49926.666666666664, 49993.333333333336, 49993.333333333336, 49993.333333333336]","[[55, 51, 13, 59, 45, 56, 46, 44], [9, 50, 28, 2, 34, 35, 6, 7], [30, 20, 61, 36, 33, 63, 39, 57], [41, 31, 29, 58, 32, 10, 16, 11], [0, 1, 53, 25, 60, 40, 43, 49], [52, 3, 27, 14, 62, 22, 54, 23], [12, 21, 18, 26, 17, 8, 37, 48], [42, 15, 24, 38, 19, 5, 4, 47]]"
50,50,tournament,group_based,one_point,0.8,0.8,0.1,30,3,500,50760.0,67100.0,5679.59,7.1,16,3.23,0.0333,0.4218,0.0702,9849.5291,"[44386.666666666664, 46323.333333333336, 47223.333333333336, 48740.0, 49130.0, 49700.0, 50166.666666666664, 50360.0, 50540.0, 50613.333333333336, 50646.666666666664, 50660.0, 50746.666666666664, 50746.666666666664, 50760.0]","[[55, 58, 2, 23, 36, 24, 25, 11], [9, 32, 43, 41, 8, 60, 19, 21], [33, 52, 1, 44, 28, 7, 0, 49], [62, 59, 46, 40, 34, 54, 47, 63], [56, 10, 13, 26, 3, 6, 14, 31], [18, 29, 37, 17, 20, 30, 39, 5], [15, 50, 4, 35, 53, 22, 51, 16], [61, 12, 27, 42, 57, 48, 38, 45]]"
50,50,tournament,group_based,one_point,0.8,0.8,0.25,30,3,500,48080.0,54800.0,3711.01,5.9,10,1.72,0.2,0.4131,0.0605,9210.0423,"[43803.333333333336, 45110.0, 46143.333333333336, 47450.0, 47860.0, 48016.666666666664, 48070.0, 48070.0, 48080.0]","[[26, 16, 44, 61, 28, 51, 53, 36], [57, 37, 0, 11, 13, 2, 9, 12], [22, 59, 20, 24, 34, 1, 15, 35], [54, 38, 4, 55, 10, 49, 14, 23], [18, 48, 41, 52, 30, 31, 60, 40], [56, 25, 63, 7, 29, 6, 42, 62], [50, 21, 33, 5, 58, 27, 17, 43], [47, 39, 46, 8, 32, 19, 3, 45]]"
50,50,tournament,group_based,one_point,0.8,0.9,0.0,30,3,500,42663.33,59200.0,4848.95,46.87,50,9.93,0.2333,0.4197,0.109,7418.24,"[42086.666666666664, 42760.0, 42786.666666666664, 43483.333333333336, 44640.0, 42696.666666666664, 42886.666666666664, 41640.0, 42726.666666666664, 44673.333333333336, 44083.333333333336, 43813.333333333336, 42700.0, 43326.666666666664, 44110.0, 43296.666666666664, 43400.0, 43033.333333333336, 43826.666666666664, 44423.333333333336, 42700.0, 42620.0, 41873.333333333336, 42863.333333333336, 43003.333333333336, 43003.333333333336, 44613.333333333336, 45050.0, 43746.666666666664, 44530.0, 43816.666666666664, 44443.333333333336, 44066.666666666664, 43400.0, 43893.333333333336, 43826.666666666664, 43676.666666666664, 43316.666666666664, 43506.666666666664, 42650.0, 42803.333333333336, 43836.666666666664, 43030.0, 42613.333333333336, 42106.666666666664, 42700.0, 43146.666666666664, 42473.333333333336, 43346.666666666664, 42663.333333333336]","[[50, 57, 45, 8, 29, 14, 40, 51], [47, 2, 46, 3, 4, 25, 53, 54], [9, 10, 49, 28, 39, 12, 60, 32], [27, 20, 24, 23, 44, 43, 36, 22], [56, 59, 13, 11, 55, 48, 63, 33], [5, 42, 19, 15, 18, 26, 7, 16], [1, 0, 61, 17, 6, 37, 21, 30], [41, 52, 34, 31, 35, 62, 38, 58]]"
50,50,tournament,group_based,one_point,0.8,0.9,0.05,30,3,500,48536.67,61600.0,4720.77,6.83,15,3.05,0.0667,0.4178,0.0922,8547.9571,"[43183.333333333336, 44550.0, 45816.666666666664, 46350.0, 47000.0, 47460.0, 47936.666666666664, 48376.666666666664, 48376.666666666664, 48510.0, 48510.0, 48536.666666666664, 48536.666666666664, 48536.666666666664]","[[61, 16, 31, 50, 34, 32, 60, 58], [47, 42, 2, 28, 39, 46, 44, 40], [15, 7, 0, 1, 43, 30, 4, 33], [53, 21, 17, 27, 8, 52, 18, 54], [26, 23, 51, 49, 10, 36, 20, 9], [55, 59, 24, 19, 11, 41, 48, 6], [57, 3, 56, 12, 14, 25, 13, 37], [45, 29, 38, 63, 22, 35, 62, 5]]"
50,50,tournament,group_based,one_point,0.8,0.9,0.1,30,3,500,49403.33,64800.0,4828.49,7.13,17,3.62,0.0333,0.4083,0.0731,9321.6419,"[44073.333333333336, 45756.666666666664, 46756.666666666664, 47366.666666666664, 47763.333333333336, 47870.0, 48110.0, 48883.333333333336, 48883.333333333336, 49096.666666666664, 49143.333333333336, 49270.0, 49350.0, 49403.333333333336, 49403.333333333336, 49403.333333333336]","[[63, 41, 60, 34, 39, 52, 44, 8], [42, 9, 55, 37, 26, 16, 11, 43], [38, 50, 32, 28, 46, 33, 51, 7], [53, 13, 61, 49, 24, 14, 30, 22], [10, 2, 23, 4, 58, 36, 27, 15], [18, 5, 48, 21, 62, 12, 17, 57], [1, 29, 54, 3, 6, 20, 0, 59], [56, 31, 19, 47, 40, 25, 35, 45]]"
50,50,tournament,group_based,one_point,0.8,0.9,0.25,30,3,500,51163.33,64400.0,5000.97,7.3,19,3.39,0.0667,0.4172,0.0541,10055.9903,"[45073.333333333336, 46300.0, 47530.0, 48436.666666666664, 49463.333333333336, 50073.333333333336, 50450.0, 50503.333333333336, 50876.666666666664, 50936.666666666664, 51036.666666666664, 51036.666666666664, 51136.666666666664, 51136.666666666664, 51136.666666666664, 51163.333333333336, 51163.333333333336, 51163.333333333336]","[[20, 4, 32, 10, 63, 12, 59, 13], [24, 58, 21, 5, 29, 16, 35, 23], [47, 48, 45, 7, 19, 41, 46, 40], [51, 33, 56, 11, 50, 28, 26, 18], [55, 17, 0, 8, 1, 43, 31, 2], [6, 54, 34, 53, 39, 22, 14, 37], [9, 62, 3, 42, 38, 36, 15, 57], [52, 30, 25, 49, 60, 44, 61, 27]]"
50,50,tournament,group_based,one_point,0.9,0.6,0.0,30,3,500,42846.67,54000.0,4260.89,46.9,50,8.42,0.8333,0.4269,0.1295,7204.1396,"[43673.333333333336, 42976.666666666664, 43413.333333333336, 42296.666666666664, 42353.333333333336, 41613.333333333336, 42200.0, 42233.333333333336, 42823.333333333336, 43896.666666666664, 42926.666666666664, 42790.0, 43443.333333333336, 41860.0, 43056.666666666664, 42376.666666666664, 41953.333333333336, 42426.666666666664, 42423.333333333336, 43660.0, 43196.666666666664, 41560.0, 41136.666666666664, 41130.0, 41270.0, 43670.0, 43910.0, 43026.666666666664, 43290.0, 42130.0, 42400.0, 42630.0, 42016.666666666664, 41706.666666666664, 41620.0, 42786.666666666664, 41463.333333333336, 43753.333333333336, 42586.666666666664, 42826.666666666664, 41960.0, 43110.0, 41466.666666666664, 41806.666666666664, 43150.0, 42713.333333333336, 42310.0, 41253.333333333336, 41393.333333333336, 42846.666666666664]","[[23, 32, 39, 5, 37, 56, 13, 53], [55, 63, 9, 33, 54, 50, 43, 62], [27, 21, 12, 14, 38, 51, 61, 25], [42, 24, 45, 8, 6, 40, 17, 26], [30, 1, 15, 29, 49, 18, 44, 28], [59, 57, 47, 22, 36, 34, 41, 46], [3, 31, 7, 48, 4, 16, 52, 20], [11, 10, 35, 19, 58, 2, 0, 60]]"
50,50,tournament,group_based,one_point,0.9,0.6,0.05,30,3,500,47456.67,57800.0,3677.29,5.13,10,1.52,0.0333,0.4339,0.107,8108.8496,"[44283.333333333336, 45753.333333333336, 46600.0, 47013.333333333336, 47196.666666666664, 47196.666666666664, 47456.666666666664, 47456.666666666664, 47456.666666666664]","[[21, 17, 31, 2, 53, 46, 3, 49], [40, 14, 47, 48, 63, 10, 58, 28], [0, 13, 15, 5, 19, 37, 35, 36], [11, 50, 45, 12, 42, 54, 32, 55], [41, 62, 18, 29, 51, 43, 38, 30], [33, 34, 44, 4, 20, 26, 8, 24], [27, 59, 25, 23, 56, 1, 22, 57], [9, 61, 6, 52, 60, 7, 16, 39]]"
50,50,tournament,group_based,one_point,0.9,0.6,0.1,30,3,500,48293.33,60800.0,4026.24,6.1,10,1.78,0.0333,0.4244,0.0844,9012.206,"[44340.0, 45356.666666666664, 46696.666666666664, 47253.333333333336, 48193.333333333336, 48200.0, 48293.333333333336, 48293.333333333336, 48293.333333333336]","[[61, 50, 2, 44, 42, 36, 39, 12], [13, 10, 25, 5, 19, 26, 48, 51], [40, 54, 30, 33, 9, 57, 56, 41], [8, 47, 31, 7, 62, 38, 23, 59], [6, 14, 35, 34, 49, 52, 58, 20], [24, 63, 11, 22, 27, 37, 3, 4], [55, 15, 29, 16, 17, 21, 43, 46], [1, 28, 45, 60, 18, 53, 0, 32]]"
50,50,tournament,group_based,one_point,0.9,0.6,0.25,30,3,500,46340.0,57600.0,3769.23,5.83,11,2.02,0.0333,0.4194,0.0693,8794.9723,"[42890.0, 43856.666666666664, 44606.666666666664, 45476.666666666664, 45703.333333333336, 45930.0, 46270.0, 46340.0, 46340.0, 46340.0]","[[55, 27, 6, 62, 23, 14, 15, 33], [35, 54, 16, 36, 29, 45, 52, 53], [21, 51, 28, 17, 34, 46, 50, 9], [2, 41, 44, 22, 40, 26, 10, 59], [19, 39, 11, 25, 57, 63, 38, 3], [48, 5, 47, 7, 18, 8, 56, 58], [0, 42, 61, 60, 1, 20, 4, 24], [31, 13, 43, 32, 49, 12, 30, 37]]"
50,50,tournament,group_based,one_point,0.9,0.7,0.0,30,3,500,41456.67,49400.0,3379.52,47.1,50,9.06,0.9667,0.4275,0.1312,7115.8684,"[42000.0, 41706.666666666664, 42023.333333333336, 41746.666666666664, 42360.0, 42823.333333333336, 42603.333333333336, 42766.666666666664, 42723.333333333336, 43543.333333333336, 42510.0, 42636.666666666664, 42220.0, 42143.333333333336, 41766.666666666664, 41166.666666666664, 41666.666666666664, 41780.0, 41903.333333333336, 42720.0, 41010.0, 40663.333333333336, 43086.666666666664, 42293.333333333336, 40950.0, 42696.666666666664, 42696.666666666664, 42606.666666666664, 42173.333333333336, 42436.666666666664, 42663.333333333336, 43433.333333333336, 41703.333333333336, 41910.0, 42803.333333333336, 42993.333333333336, 42810.0, 41986.666666666664, 41820.0, 42830.0, 41006.666666666664, 41773.333333333336, 42543.333333333336, 42960.0, 43610.0, 42246.666666666664, 42460.0, 41696.666666666664, 41640.0, 41456.666666666664]","[[40, 48, 32, 47, 41, 13, 10, 27], [58, 49, 33, 8, 21, 53, 63, 59], [24, 17, 38, 57, 23, 34, 5, 12], [11, 22, 35, 52, 15, 56, 50, 37], [1, 54, 31, 18, 61, 16, 2, 0], [9, 42, 25, 7, 6, 55, 44, 46], [60, 30, 43, 14, 20, 45, 39, 36], [4, 51, 28, 19, 3, 62, 26, 29]]"
50,50,tournament,group_based,one_point,0.9,0.7,0.05,30,3,500,50030.0,65600.0,4992.67,7.27,17,2.97,0.0333,0.4249,0.1032,8426.633,"[43403.333333333336, 44110.0, 46403.333333333336, 47466.666666666664, 48400.0, 48990.0, 49106.666666666664, 49470.0, 49470.0, 49623.333333333336, 49810.0, 49943.333333333336, 49943.333333333336, 50030.0, 50030.0, 50030.0]","[[37, 4, 43, 14, 54, 55, 60, 1], [50, 52, 27, 3, 61, 36, 20, 51], [28, 13, 58, 59, 35, 56, 15, 47], [48, 45, 34, 53, 44, 18, 12, 8], [19, 57, 33, 30, 41, 5, 29, 21], [31, 49, 17, 11, 32, 42, 16, 24], [38, 7, 40, 9, 23, 39, 62, 46], [0, 10, 2, 26, 25, 22, 63, 6]]"
50,50,tournament,group_based,one_point,0.9,0.7,0.1,30,3,500,50470.0,56600.0,4842.74,6.53,13,2.43,0.3333,0.418,0.0852,9227.2282,"[44256.666666666664, 46010.0, 46996.666666666664, 48390.0, 49293.333333333336, 49716.666666666664, 49850.0, 50143.333333333336, 50336.666666666664, 50470.0, 50470.0, 50470.0]","[[26, 23, 63, 25, 45, 62, 13, 8], [54, 18, 6, 57, 15, 56, 4, 52], [53, 0, 46, 34, 27, 1, 48, 5], [24, 49, 10, 61, 59, 22, 2, 12], [7, 36, 31, 33, 30, 28, 9, 43], [35, 20, 39, 51, 50, 38, 32, 16], [21, 40, 3, 19, 29, 41, 11, 47], [42, 44, 60, 17, 37, 14, 55, 58]]"
50,50,tournament,group_based,one_point,0.9,0.7,0.25,30,3,500,48700.0,58600.0,4434.04,6.27,12,2.19,0.1,0.4204,0.0721,9123.095,"[44250.0, 45643.333333333336, 46810.0, 47843.333333333336, 47930.0, 48536.666666666664, 48613.333333333336, 48613.333333333336, 48700.0, 48700.0, 48700.0]","[[28, 23, 7, 6, 48, 40, 50, 36], [25, 57, 59, 10, 11, 51, 27, 22], [30, 56, 37, 21, 17, 60, 32, 45], [39, 2, 18, 3, 35, 47, 42, 33], [16, 0, 1, 38, 24, 53, 46, 26], [9, 34, 15, 62, 43, 58, 44, 4], [49, 41, 63, 29, 13, 12, 5, 52], [55, 8, 20, 14, 31, 54, 61, 19]]"
50,50,tournament,group_based,one_point,0.9,0.8,0.0,30,3,500,45360.0,55400.0,4402.62,47.9,50,8.42,0.5333,0.4299,0.1285,7172.855,"[43026.666666666664, 41950.0, 41430.0, 42436.666666666664, 42426.666666666664, 42836.666666666664, 43820.0, 43473.333333333336, 42556.666666666664, 41593.333333333336, 44253.333333333336, 42100.0, 42543.333333333336, 43130.0, 42756.666666666664, 42783.333333333336, 42856.666666666664, 43033.333333333336, 43870.0, 43250.0, 42536.666666666664, 42276.666666666664, 42843.333333333336, 43273.333333333336, 42686.666666666664, 42103.333333333336, 41933.333333333336, 41810.0, 41546.666666666664, 42803.333333333336, 41906.666666666664, 41546.666666666664, 41456.666666666664, 42183.333333333336, 43086.666666666664, 43146.666666666664, 41736.666666666664, 44393.333333333336, 43296.666666666664, 42590.0, 42946.666666666664, 42856.666666666664, 43023.333333333336, 41103.333333333336, 42223.333333333336, 42050.0, 42183.333333333336, 42543.333333333336, 43693.333333333336, 45360.0]","[[36, 2, 4, 52, 20, 21, 44, 11], [1, 24, 0, 19, 61, 26, 47, 45], [8, 14, 22, 50, 31, 53, 60, 59], [23, 10, 54, 48, 29, 32, 46, 38], [7, 33, 3, 42, 6, 49, 55, 51], [15, 25, 43, 12, 37, 56, 13, 62], [18, 9, 16, 58, 34, 35, 27, 63], [28, 17, 30, 40, 41, 5, 57, 39]]"
50,50,tournament,group_based,one_point,0.9,0.8,0.05,30,3,500,48933.33,56800.0,3633.58,6.0,11,1.79,0.0667,0.4312,0.1052,8457.9055,"[45310.0, 45953.333333333336, 47256.666666666664, 48120.0, 48686.666666666664, 48913.333333333336, 48913.333333333336, 48933.333333333336, 48933.333333333336, 48933.333333333336]","[[21, 46, 30, 35, 28, 36, 29, 15], [44, 17, 43, 37, 22, 61, 16, 23], [6, 5, 60, 55, 1, 0, 62, 50], [54, 47, 38, 11, 56, 25, 42, 53], [58, 12, 13, 31, 48, 32, 14, 3], [41, 26, 20, 8, 39, 27, 2, 33], [59, 52, 18, 19, 57, 10, 51, 4], [7, 24, 34, 40, 45, 63, 9, 49]]"
50,50,tournament,group_based,one_point,0.9,0.8,0.1,30,3,500,48103.33,55800.0,2849.5,5.83,12,1.81,0.0333,0.4369,0.0878,8972.06,"[45073.333333333336, 45653.333333333336, 47020.0, 47570.0, 47786.666666666664, 47853.333333333336, 47983.333333333336, 47983.333333333336, 48103.333333333336, 48103.333333333336, 48103.333333333336]","[[52, 42, 22, 49, 12, 29, 5, 36], [57, 56, 4, 31, 19, 50, 46, 60], [55, 10, 11, 38, 8, 26, 48, 15], [25, 14, 63, 28, 32, 43, 37, 27], [24, 51, 23, 13, 47, 3, 6, 7], [9, 0, 59, 41, 35, 18, 1, 17], [45, 2, 58, 54, 62, 16, 34, 20], [61, 44, 53, 39, 33, 21, 30, 40]]"
50,50,tournament,group_based,one_point,0.9,0.8,0.25,30,3,500,47333.33,56000.0,4258.59,6.23,12,2.53,0.0333,0.4229,0.0696,9055.3496,"[42690.0, 43836.666666666664, 44983.333333333336, 46186.666666666664, 46653.333333333336, 46880.0, 46980.0, 47040.0, 47333.333333333336, 47333.333333333336, 47333.333333333336]","[[17, 12, 60, 21, 33, 8, 52, 31], [37, 48, 11, 22, 45, 19, 10, 55], [24, 51, 14, 59, 23, 7, 49, 4], [34, 54, 5, 43, 57, 25, 26, 44], [9, 50, 32, 46, 29, 15, 1, 0], [30, 36, 62, 40, 27, 35, 56, 38], [13, 18, 42, 41, 53, 16, 58, 39], [6, 63, 20, 61, 3, 28, 47, 2]]"
50,50,tournament,group_based,one_point,0.9,0.9,0.0,30,3,500,42563.33,48000.0,3286.79,49.03,50,5.21,1.0,0.4296,0.1318,7114.242,"[40866.666666666664, 41820.0, 43370.0, 42606.666666666664, 42046.666666666664, 42763.333333333336, 42680.0, 42590.0, 41830.0, 44100.0, 42963.333333333336, 42556.666666666664, 41046.666666666664, 42950.0, 43273.333333333336, 43266.666666666664, 42603.333333333336, 42153.333333333336, 41393.333333333336, 41126.666666666664, 41540.0, 41116.666666666664, 41296.666666666664, 41823.333333333336, 42000.0, 42276.666666666664, 42346.666666666664, 43923.333333333336, 43993.333333333336, 43046.666666666664, 43793.333333333336, 43396.666666666664, 42580.0, 41770.0, 43233.333333333336, 42513.333333333336, 42036.666666666664, 44133.333333333336, 42390.0, 43026.666666666664, 42066.666666666664, 42553.333333333336, 42633.333333333336, 42626.666666666664, 42350.0, 42023.333333333336, 41786.666666666664, 42446.666666666664, 42263.333333333336, 42563.333333333336]","[[51, 45, 18, 15, 6, 47, 43, 37], [26, 5, 23, 50, 11, 29, 24, 35], [36, 33, 22, 55, 20, 16, 57, 59], [0, 63, 9, 34, 60, 1, 54, 48], [53, 32, 28, 56, 39, 17, 25, 31], [7, 3, 44, 41, 58, 38, 8, 21], [13, 62, 2, 4, 46, 61, 30, 10], [52, 49, 27, 42, 19, 40, 14, 12]]"
50,50,tournament,group_based,one_point,0.9,0.9,0.05,30,3,500,49560.0,56800.0,3794.52,5.7,12,2.33,0.1667,0.4214,0.1064,8429.179,"[46476.666666666664, 47183.333333333336, 47963.333333333336, 48330.0, 48910.0, 48956.666666666664, 49463.333333333336, 49480.0, 49560.0, 49560.0, 49560.0]","[[22, 51, 6, 29, 18, 9, 8, 16], [34, 37, 27, 43, 57, 14, 7, 60], [21, 55, 13, 45, 2, 52, 48, 3], [28, 39, 54, 17, 0, 46, 1, 44], [26, 38, 25, 62, 49, 63, 58, 42], [20, 59, 4, 24, 40, 41, 47, 56], [30, 36, 12, 35, 10, 11, 61, 23], [5, 15, 50, 33, 32, 31, 53, 19]]"
