pop_size,generations,selection,crossover,mutation,cx_rate,mut_rate,elitism_percent,runs,early_stop_gens,delta,avg_fitness,max_fitness,std_fitness,avg_generations,max_generations,std_generations,convergence_rate,avg_mutation_success_rate,avg_crossover_success_rate,avg_population_diversity,avg_fitness_progress,best_solution
250,100,boltzmann,greedy_merge,one_point,0.9,0.8,0.1,50,3,250,145220.0,158500.0,5947.6,29.62,46,4.74,0.2,0.0635,0.0074,4601.791,"[55318.0, 62460.0, 69148.0, 75456.0, 81676.0, 87784.0, 93504.0, 98682.0, 103340.0, 107944.0, 111956.0, 116126.0, 119858.0, 123414.0, 126628.0, 128900.0, 131314.0, 133368.0, 134836.0, 136138.0, 137748.0, 139074.0, 140110.0, 141536.0, 142432.0, 142940.0, 143544.0, 144010.0, 144360.0, 144616.0, 144716.0, 144830.0, 144990.0, 145036.0, 145036.0, 145056.0, 145116.0, 145124.0, 145124.0, 145124.0, 145132.0, 145140.0, 145220.0, 145220.0, 145220.0]","[[48, 25, 26, 46, 27, 45, 47, 59], [55, 10, 0, 56, 57, 1, 11, 54], [8, 30, 9, 3, 2, 6, 7, 53], [5, 23, 17, 24, 22, 21, 15, 4], [52, 50, 51, 38, 19, 16, 18, 20], [43, 36, 49, 31, 35, 32, 34, 37], [33, 61, 63, 60, 62, 58, 29, 28], [44, 39, 14, 13, 12, 42, 40, 41]]"
250,100,boltzmann,greedy_merge,one_point,0.9,0.9,0.0,50,3,250,146280.0,156600.0,6016.98,29.88,44,6.08,0.38,0.0598,0.0087,4514.6623,"[56050.0, 63462.0, 70838.0, 77570.0, 84110.0, 89878.0, 95590.0, 100702.0, 105480.0, 110462.0, 114814.0, 118796.0, 122280.0, 126026.0, 128666.0, 130998.0, 132838.0, 134506.0, 135998.0, 137890.0, 139250.0, 140566.0, 141520.0, 142298.0, 143192.0, 143456.0, 143978.0, 144330.0, 144650.0, 144912.0, 145220.0, 145440.0, 145592.0, 145710.0, 145804.0, 145932.0, 146020.0, 146030.0, 146054.0, 146138.0, 146276.0, 146276.0, 146280.0]","[[57, 56, 29, 33, 2, 30, 3, 28], [38, 44, 6, 8, 7, 46, 47, 9], [21, 27, 5, 16, 25, 17, 26, 15], [1, 4, 62, 53, 61, 63, 0, 60], [55, 14, 22, 54, 23, 24, 12, 13], [41, 18, 40, 11, 10, 20, 39, 42], [19, 52, 51, 50, 34, 48, 35, 45], [32, 59, 43, 49, 37, 36, 58, 31]]"
250,100,boltzmann,greedy_merge,one_point,0.9,0.9,0.05,50,3,250,145180.0,155900.0,5738.19,29.76,41,4.15,0.26,0.0623,0.0086,4575.6612,"[55896.0, 63348.0, 70238.0, 77018.0, 83344.0, 89252.0, 94894.0, 99916.0, 104936.0, 109456.0, 113648.0, 117434.0, 120934.0, 124538.0, 127352.0, 130082.0, 131786.0, 133272.0, 135174.0, 136582.0, 137852.0, 139122.0, 140104.0, 140902.0, 141744.0, 142634.0, 143162.0, 143602.0, 143860.0, 144444.0, 144640.0, 144936.0, 145040.0, 145136.0, 145148.0, 145148.0, 145152.0, 145180.0, 145180.0, 145180.0]","[[33, 20, 19, 18, 21, 17, 11, 10], [35, 8, 9, 29, 6, 34, 7, 28], [43, 51, 42, 50, 39, 40, 41, 37], [12, 47, 48, 44, 57, 56, 46, 13], [52, 59, 36, 58, 45, 38, 24, 23], [27, 15, 26, 4, 16, 25, 5, 22], [32, 55, 54, 30, 14, 3, 2, 31], [63, 61, 53, 49, 0, 60, 1, 62]]"
250,100,boltzmann,greedy_merge,one_point,0.9,0.9,0.1,50,3,250,144390.0,156400.0,6326.59,29.2,42,4.85,0.24,0.0647,0.0079,4551.5526,"[55084.0, 62176.0, 69026.0, 75152.0, 81436.0, 87260.0, 92738.0, 97994.0, 103390.0, 107920.0, 111982.0, 115786.0, 119308.0, 122800.0, 126176.0, 129124.0, 131264.0, 133168.0, 134846.0, 136196.0, 137660.0, 139268.0, 140020.0, 140718.0, 141492.0, 141966.0, 142466.0, 142982.0, 143202.0, 143472.0, 143706.0, 143768.0, 144000.0, 144060.0, 144220.0, 144290.0, 144336.0, 144340.0, 144388.0, 144390.0, 144390.0]","[[51, 50, 32, 37, 31, 52, 58, 43], [36, 13, 56, 11, 14, 12, 57, 10], [24, 46, 59, 35, 22, 23, 47, 34], [33, 63, 29, 28, 61, 62, 60, 30], [6, 39, 7, 9, 41, 40, 8, 42], [38, 27, 44, 25, 45, 26, 21, 48], [55, 0, 53, 1, 3, 2, 49, 54], [20, 18, 5, 17, 19, 4, 16, 15]]"
250,100,boltzmann,partially,one_point,0.3,0.8,0.0,50,3,250,145534.0,155100.0,5353.9,28.68,39,3.88,0.42,0.0669,0.0184,4317.4143,"[55578.0, 62338.0, 69146.0, 75722.0, 81798.0, 87758.0, 93152.0, 98106.0, 103030.0, 107636.0, 111996.0, 115826.0, 119646.0, 122726.0, 125924.0, 128966.0, 131624.0, 133666.0, 135488.0, 137356.0, 139052.0, 140276.0, 141472.0, 142558.0, 143388.0, 144100.0, 144528.0, 144812.0, 145018.0, 145298.0, 145438.0, 145478.0, 145498.0, 145510.0, 145526.0, 145534.0, 145534.0, 145534.0]","[[32, 48, 37, 11, 43, 10, 49, 31], [35, 52, 50, 42, 51, 41, 34, 44], [25, 40, 1, 5, 26, 39, 27, 0], [13, 14, 21, 30, 12, 29, 33, 28], [4, 59, 22, 24, 46, 38, 23, 47], [17, 20, 19, 15, 54, 55, 18, 16], [60, 61, 53, 56, 58, 57, 62, 63], [45, 6, 2, 9, 8, 3, 7, 36]]"
250,100,boltzmann,partially,one_point,0.3,0.8,0.05,50,3,250,144976.0,157000.0,5846.28,28.52,40,4.06,0.26,0.0653,0.0176,4318.6438,"[55634.0, 62922.0, 69884.0, 76204.0, 82084.0, 87850.0, 92890.0, 98088.0, 103282.0, 108054.0, 112848.0, 116836.0, 120464.0, 123908.0, 126952.0, 129624.0, 132064.0, 133960.0, 135962.0, 137638.0, 139016.0, 140332.0, 141434.0, 142132.0, 142832.0, 143546.0, 143936.0, 144196.0, 144356.0, 144508.0, 144676.0, 144784.0, 144856.0, 144888.0, 144888.0, 144896.0, 144968.0, 144972.0, 144976.0]","[[4, 20, 18, 17, 19, 24, 23, 16], [25, 52, 51, 5, 27, 15, 50, 26], [35, 9, 6, 8, 7, 34, 31, 32], [45, 49, 0, 53, 43, 22, 37, 1], [36, 28, 44, 38, 2, 29, 30, 3], [54, 39, 33, 41, 48, 55, 42, 40], [63, 58, 60, 46, 62, 47, 61, 59], [12, 56, 11, 13, 57, 10, 14, 21]]"
250,100,boltzmann,partially,one_point,0.3,0.8,0.1,50,3,250,142256.0,156300.0,7247.16,28.16,45,4.61,0.2,0.0679,0.0177,4252.8967,"[54778.0, 61754.0, 68636.0, 74882.0, 80614.0, 86126.0, 91598.0, 97168.0, 101988.0, 106534.0, 111014.0, 114708.0, 118436.0, 121348.0, 124430.0, 126858.0, 129440.0, 131606.0, 133314.0, 135134.0, 136352.0, 137856.0, 138836.0, 139802.0, 140282.0, 140918.0, 141240.0, 141582.0, 141762.0, 141886.0, 141994.0, 142030.0, 142148.0, 142152.0, 142180.0, 142184.0, 142216.0, 142216.0, 142232.0, 142232.0, 142232.0, 142256.0, 142256.0, 142256.0]","[[28, 33, 36, 8, 44, 59, 29, 30], [17, 53, 21, 50, 51, 45, 1, 0], [54, 25, 5, 15, 27, 26, 56, 57], [55, 42, 39, 41, 40, 37, 49, 43], [52, 11, 60, 63, 62, 10, 58, 61], [4, 22, 24, 19, 23, 18, 20, 16], [6, 2, 14, 13, 9, 12, 7, 3], [47, 46, 34, 32, 48, 35, 38, 31]]"
250,100,boltzmann,partially,one_point,0.3,0.9,0.0,50,3,250,145246.0,155700.0,6307.94,28.38,38,4.23,0.42,0.063,0.0203,4136.6184,"[56422.0, 63378.0, 70378.0, 76398.0, 82366.0, 88478.0, 93964.0, 99480.0, 104786.0, 109356.0, 113714.0, 117902.0, 121232.0, 124516.0, 127398.0, 129878.0, 132506.0, 134702.0, 136418.0, 137998.0, 139210.0, 140576.0, 141770.0, 142478.0, 143222.0, 143880.0, 144214.0, 144410.0, 144768.0, 144902.0, 145110.0, 145174.0, 145178.0, 145186.0, 145246.0, 145246.0, 145246.0]","[[59, 49, 33, 55, 36, 43, 54, 37], [60, 38, 44, 62, 58, 48, 61, 63], [23, 10, 2, 31, 11, 32, 3, 24], [14, 30, 28, 53, 29, 0, 1, 45], [16, 15, 4, 21, 22, 27, 17, 5], [40, 26, 25, 39, 56, 57, 42, 41], [19, 20, 52, 47, 50, 18, 51, 46], [13, 34, 12, 8, 6, 9, 7, 35]]"
250,100,boltzmann,partially,one_point,0.3,0.9,0.05,50,3,250,145122.0,158500.0,5737.81,29.32,39,4.35,0.18,0.0633,0.0179,4204.1887,"[56296.0, 63422.0, 69880.0, 76196.0, 82248.0, 87996.0, 93492.0, 98682.0, 103858.0, 108514.0, 112978.0, 116784.0, 120302.0, 123628.0, 126736.0, 129850.0, 132306.0, 134452.0, 136422.0, 138012.0, 139436.0, 140450.0, 141584.0, 142512.0, 143116.0, 143496.0, 143812.0, 144096.0, 144420.0, 144864.0, 144952.0, 145024.0, 145088.0, 145102.0, 145110.0, 145118.0, 145118.0, 145122.0]","[[44, 11, 57, 48, 34, 56, 35, 10], [5, 27, 17, 16, 26, 15, 25, 4], [7, 23, 45, 8, 6, 24, 22, 58], [61, 63, 60, 21, 53, 54, 62, 55], [1, 43, 9, 3, 0, 49, 37, 2], [41, 39, 46, 33, 40, 42, 47, 36], [28, 38, 31, 29, 52, 32, 50, 51], [30, 12, 59, 19, 18, 13, 20, 14]]"
250,100,boltzmann,partially,one_point,0.3,0.9,0.1,50,3,250,144220.0,159700.0,6876.89,30.46,43,5.55,0.18,0.0615,0.0202,4187.7331,"[55596.0, 62614.0, 69476.0, 75784.0, 81784.0, 87890.0, 93498.0, 98546.0, 103398.0, 108018.0, 111956.0, 115760.0, 119294.0, 122470.0, 124880.0, 127368.0, 129604.0, 132022.0, 133732.0, 135068.0, 136594.0, 138054.0, 138974.0, 139874.0, 140504.0, 141084.0, 141534.0, 142066.0, 142408.0, 142692.0, 143088.0, 143336.0, 143510.0, 143626.0, 143738.0, 143980.0, 144048.0, 144072.0, 144160.0, 144220.0, 144220.0, 144220.0]","[[1, 50, 53, 52, 45, 49, 51, 0], [54, 43, 37, 55, 35, 56, 57, 34], [47, 13, 12, 32, 14, 31, 46, 48], [29, 58, 30, 36, 28, 59, 44, 33], [39, 8, 40, 42, 9, 7, 6, 41], [21, 3, 15, 2, 17, 10, 11, 4], [61, 60, 22, 24, 63, 38, 62, 23], [25, 26, 18, 19, 16, 20, 27, 5]]"
250,100,boltzmann,partially,one_point,0.4,0.8,0.0,50,3,250,144996.0,154900.0,6786.1,28.54,44,4.79,0.4,0.0636,0.0181,4348.3664,"[56472.0, 64056.0, 70914.0, 77362.0, 83330.0, 89060.0, 94658.0, 99912.0, 104692.0, 108964.0, 113154.0, 117708.0, 121068.0, 124228.0, 127700.0, 130116.0, 132558.0, 134386.0, 136402.0, 137926.0, 139236.0, 140680.0, 141886.0, 142284.0, 142870.0, 143442.0, 143690.0, 143946.0, 144378.0, 144496.0, 144622.0, 144742.0, 144876.0, 144880.0, 144896.0, 144928.0, 144928.0, 144936.0, 144988.0, 144988.0, 144996.0, 144996.0, 144996.0]","[[30, 32, 49, 31, 28, 53, 33, 29], [5, 17, 59, 25, 26, 44, 27, 21], [20, 35, 18, 19, 48, 34, 54, 55], [0, 12, 4, 22, 15, 13, 16, 1], [60, 62, 52, 51, 36, 50, 63, 61], [24, 39, 42, 23, 56, 40, 57, 41], [45, 7, 38, 6, 9, 46, 47, 8], [43, 3, 11, 14, 10, 37, 2, 58]]"
250,100,boltzmann,partially,one_point,0.4,0.8,0.05,50,3,250,144122.0,155200.0,6611.73,29.98,42,4.68,0.3,0.0611,0.0181,4264.8104,"[55448.0, 62360.0, 68856.0, 76010.0, 82196.0, 87748.0, 93188.0, 97948.0, 103052.0, 107570.0, 111750.0, 115498.0, 118752.0, 122142.0, 124990.0, 127720.0, 129870.0, 131894.0, 133778.0, 135340.0, 136920.0, 138206.0, 139206.0, 139950.0, 140896.0, 141726.0, 142130.0, 142812.0, 142916.0, 143230.0, 143542.0, 143682.0, 143762.0, 143838.0, 144010.0, 144086.0, 144086.0, 144094.0, 144122.0, 144122.0, 144122.0]","[[19, 3, 18, 16, 20, 0, 1, 2], [53, 41, 55, 54, 38, 40, 42, 39], [51, 52, 11, 28, 50, 29, 14, 10], [23, 12, 24, 22, 15, 4, 17, 13], [62, 60, 6, 8, 61, 7, 9, 63], [56, 30, 21, 57, 31, 44, 32, 58], [45, 25, 27, 34, 5, 33, 26, 35], [43, 49, 46, 37, 48, 47, 59, 36]]"
250,100,boltzmann,partially,one_point,0.4,0.8,0.1,50,3,250,144154.0,158600.0,6373.64,29.96,42,4.89,0.16,0.0638,0.019,4307.7331,"[55750.0, 62862.0, 69550.0, 75698.0, 81914.0, 87548.0, 93044.0, 97972.0, 102792.0, 107212.0, 111536.0, 115390.0, 119140.0, 122606.0, 125154.0, 128148.0, 130488.0, 132738.0, 134204.0, 135454.0, 136880.0, 138050.0, 139144.0, 140062.0, 141080.0, 141742.0, 142334.0, 142654.0, 142924.0, 143130.0, 143554.0, 143828.0, 143926.0, 144002.0, 144038.0, 144086.0, 144086.0, 144094.0, 144154.0, 144154.0, 144154.0]","[[45, 50, 27, 52, 25, 48, 51, 26], [46, 17, 62, 32, 21, 47, 63, 31], [44, 4, 20, 18, 19, 16, 15, 5], [39, 23, 24, 8, 7, 22, 40, 6], [37, 34, 36, 41, 43, 35, 42, 59], [2, 14, 10, 13, 61, 11, 60, 12], [49, 33, 29, 55, 28, 58, 30, 54], [57, 9, 38, 3, 0, 53, 56, 1]]"
250,100,boltzmann,partially,one_point,0.4,0.9,0.0,50,3,250,144800.0,158600.0,6061.95,28.26,36,3.75,0.2,0.0615,0.0192,4151.3578,"[56840.0, 64306.0, 70814.0, 76906.0, 83146.0, 89226.0, 94734.0, 99714.0, 104874.0, 109308.0, 113714.0, 117758.0, 121766.0, 125498.0, 128594.0, 131274.0, 133588.0, 135464.0, 137256.0, 138848.0, 139690.0, 140706.0, 141654.0, 142436.0, 143084.0, 143634.0, 144046.0, 144334.0, 144456.0, 144608.0, 144712.0, 144756.0, 144800.0, 144800.0, 144800.0]","[[43, 56, 38, 46, 57, 49, 37, 47], [3, 12, 11, 2, 35, 14, 13, 10], [1, 15, 27, 5, 16, 25, 0, 26], [54, 36, 48, 51, 50, 53, 55, 52], [42, 40, 39, 41, 20, 21, 18, 17], [61, 32, 59, 60, 62, 63, 58, 31], [44, 24, 33, 23, 19, 4, 22, 45], [29, 30, 9, 8, 34, 6, 7, 28]]"
250,100,boltzmann,partially,one_point,0.4,0.9,0.05,50,3,250,143952.0,160000.0,6856.48,29.9,47,5.04,0.16,0.062,0.0187,4165.9445,"[55918.0, 62830.0, 69712.0, 76240.0, 81976.0, 87672.0, 92920.0, 98280.0, 103272.0, 107874.0, 111986.0, 115880.0, 119648.0, 122690.0, 125492.0, 127838.0, 129870.0, 132100.0, 133942.0, 135720.0, 137224.0, 138446.0, 139434.0, 140166.0, 140798.0, 141408.0, 141978.0, 142694.0, 143064.0, 143388.0, 143508.0, 143600.0, 143664.0, 143680.0, 143704.0, 143796.0, 143808.0, 143820.0, 143828.0, 143908.0, 143940.0, 143940.0, 143940.0, 143948.0, 143948.0, 143952.0]","[[42, 50, 52, 41, 9, 39, 40, 51], [32, 36, 45, 33, 31, 27, 59, 58], [7, 6, 56, 23, 22, 24, 4, 57], [29, 48, 44, 30, 55, 38, 54, 28], [60, 62, 61, 17, 63, 12, 21, 13], [3, 10, 46, 8, 2, 14, 11, 47], [37, 49, 34, 43, 0, 35, 1, 53], [18, 5, 19, 20, 16, 25, 26, 15]]"
250,100,boltzmann,partially,one_point,0.4,0.9,0.1,50,3,250,142790.0,156300.0,6989.28,27.76,38,4.25,0.22,0.0667,0.0172,4142.4009,"[55090.0, 62332.0, 69296.0, 75618.0, 81714.0, 87642.0, 93382.0, 98610.0, 103278.0, 107742.0, 111986.0, 115412.0, 118816.0, 121740.0, 124854.0, 127782.0, 130464.0, 132596.0, 134404.0, 136114.0, 137320.0, 138626.0, 139500.0, 140350.0, 140866.0, 141350.0, 141858.0, 142038.0, 142154.0, 142458.0, 142582.0, 142702.0, 142714.0, 142778.0, 142786.0, 142786.0, 142790.0]","[[47, 51, 50, 25, 53, 52, 46, 26], [19, 15, 5, 18, 1, 0, 20, 16], [7, 3, 10, 2, 8, 6, 9, 11], [38, 14, 12, 40, 41, 42, 39, 13], [45, 36, 49, 55, 37, 54, 48, 43], [59, 23, 4, 30, 58, 24, 44, 22], [34, 35, 29, 28, 31, 57, 56, 32], [17, 27, 61, 21, 62, 60, 33, 63]]"
250,100,boltzmann,partially,one_point,0.7,0.8,0.0,50,3,250,145348.0,158100.0,6731.16,28.62,39,5.28,0.24,0.0637,0.0175,4405.3399,"[56668.0, 63818.0, 70656.0, 77432.0, 83484.0, 89550.0, 95050.0, 100386.0, 105406.0, 110120.0, 114580.0, 118794.0, 122076.0, 125618.0, 128268.0, 130314.0, 132744.0, 135152.0, 136856.0, 138172.0, 139404.0, 140340.0, 141228.0, 141876.0, 142518.0, 142748.0, 143324.0, 143744.0, 144214.0, 144590.0, 144794.0, 145018.0, 145048.0, 145276.0, 145312.0, 145348.0, 145348.0, 145348.0]","[[30, 29, 6, 7, 28, 34, 35, 8], [19, 20, 18, 45, 50, 53, 52, 51], [23, 24, 16, 4, 15, 17, 22, 21], [49, 37, 38, 43, 57, 56, 39, 40], [61, 36, 60, 62, 58, 63, 41, 42], [44, 11, 14, 54, 55, 13, 10, 12], [3, 47, 1, 48, 9, 2, 0, 46], [32, 27, 31, 25, 5, 59, 33, 26]]"
250,100,boltzmann,partially,one_point,0.7,0.8,0.05,50,3,250,144146.0,155900.0,5478.73,29.92,40,4.59,0.22,0.0631,0.0184,4315.5068,"[54500.0, 61296.0, 68302.0, 74438.0, 80670.0, 86418.0, 92030.0, 97154.0, 102466.0, 106940.0, 111150.0, 115064.0, 118846.0, 122214.0, 125370.0, 128470.0, 130566.0, 132334.0, 134238.0, 135798.0, 136984.0, 138364.0, 139632.0, 140400.0, 141424.0, 142056.0, 142532.0, 143016.0, 143268.0, 143696.0, 143822.0, 143962.0, 144018.0, 144034.0, 144062.0, 144070.0, 144146.0, 144146.0, 144146.0]","[[48, 31, 11, 53, 21, 32, 10, 33], [38, 52, 36, 34, 58, 35, 59, 44], [18, 19, 20, 4, 17, 15, 5, 16], [37, 43, 49, 42, 45, 39, 40, 41], [6, 7, 51, 56, 57, 50, 8, 9], [27, 3, 26, 12, 25, 13, 14, 2], [55, 54, 61, 0, 60, 62, 63, 1], [24, 46, 23, 22, 29, 30, 28, 47]]"
250,100,boltzmann,partially,one_point,0.7,0.8,0.1,50,3,250,144206.0,160000.0,6520.41,29.4,39,4.73,0.1,0.0626,0.0176,4295.5077,"[56176.0, 63112.0, 70118.0, 76486.0, 82446.0, 88282.0, 93728.0, 98840.0, 103486.0, 107616.0, 111514.0, 115626.0, 119094.0, 122272.0, 124982.0, 127472.0, 129900.0, 132212.0, 134214.0, 135782.0, 137124.0, 138292.0, 139248.0, 140048.0, 140612.0, 141480.0, 142034.0, 142356.0, 142978.0, 143328.0, 143726.0, 143898.0, 144046.0, 144130.0, 144178.0, 144202.0, 144202.0, 144206.0]","[[38, 11, 24, 10, 23, 25, 27, 26], [5, 16, 22, 15, 19, 18, 4, 20], [7, 6, 46, 9, 47, 8, 17, 21], [52, 57, 3, 51, 14, 56, 2, 50], [29, 12, 13, 55, 45, 30, 54, 28], [60, 40, 41, 61, 39, 63, 62, 42], [0, 53, 1, 59, 37, 44, 49, 43], [48, 33, 35, 32, 58, 36, 34, 31]]"
250,100,boltzmann,partially,one_point,0.7,0.9,0.0,50,3,250,145360.0,156700.0,5692.28,29.24,45,5.89,0.3,0.0608,0.018,4179.7383,"[55728.0, 63374.0, 70258.0, 76404.0, 82328.0, 88376.0, 94138.0, 99414.0, 104648.0, 109212.0, 113712.0, 117818.0, 121000.0, 123940.0, 126732.0, 129400.0, 132174.0, 134092.0, 135704.0, 137220.0, 138788.0, 140000.0, 140960.0, 141674.0, 142294.0, 142774.0, 143420.0, 143912.0, 144200.0, 144340.0, 144448.0, 144540.0, 144632.0, 144810.0, 144938.0, 145178.0, 145244.0, 145308.0, 145324.0, 145324.0, 145340.0, 145352.0, 145356.0, 145360.0]","[[18, 58, 34, 45, 48, 9, 59, 35], [28, 56, 57, 21, 29, 17, 22, 30], [61, 6, 7, 60, 33, 63, 8, 62], [12, 31, 37, 13, 43, 14, 32, 49], [40, 42, 38, 39, 11, 41, 44, 10], [0, 53, 1, 25, 55, 54, 26, 27], [36, 51, 2, 47, 3, 50, 46, 52], [20, 5, 24, 23, 16, 4, 19, 15]]"
250,100,boltzmann,partially,one_point,0.7,0.9,0.05,50,3,250,145222.0,157700.0,5616.34,28.46,39,4.67,0.2,0.0644,0.0181,4237.9156,"[55858.0, 63326.0, 70122.0, 76894.0, 83198.0, 89312.0, 94942.0, 100454.0, 105138.0, 109660.0, 113820.0, 117810.0, 121480.0, 124784.0, 127702.0, 130520.0, 133022.0, 135360.0, 137272.0, 138654.0, 140068.0, 140974.0, 141646.0, 142428.0, 143260.0, 143692.0, 144108.0, 144388.0, 144682.0, 144830.0, 144870.0, 144994.0, 145030.0, 145074.0, 145094.0, 145218.0, 145222.0, 145222.0]","[[57, 30, 40, 59, 44, 56, 42, 39], [10, 3, 32, 13, 14, 31, 2, 12], [61, 60, 62, 63, 11, 27, 36, 48], [6, 58, 9, 38, 41, 21, 8, 7], [23, 15, 16, 17, 24, 4, 5, 22], [52, 19, 51, 18, 50, 34, 20, 35], [46, 47, 45, 33, 28, 54, 55, 29], [37, 26, 49, 43, 25, 1, 0, 53]]"
250,100,boltzmann,partially,one_point,0.7,0.9,0.1,50,3,250,144960.0,156600.0,5894.88,28.5,38,4.68,0.26,0.0621,0.02,4236.6259,"[57520.0, 64756.0, 71246.0, 77752.0, 84266.0, 90092.0, 95656.0, 100758.0, 105538.0, 109926.0, 114030.0, 117936.0, 121534.0, 125000.0, 128040.0, 130278.0, 132466.0, 134330.0, 136062.0, 137802.0, 139130.0, 140098.0, 140742.0, 141564.0, 142302.0, 142838.0, 143390.0, 143822.0, 144274.0, 144522.0, 144670.0, 144804.0, 144936.0, 144948.0, 144960.0, 144960.0, 144960.0]","[[53, 29, 1, 0, 46, 28, 30, 47], [25, 26, 18, 19, 5, 16, 20, 17], [7, 9, 3, 6, 43, 34, 37, 35], [22, 24, 27, 23, 36, 49, 15, 4], [54, 63, 61, 55, 62, 58, 33, 60], [13, 21, 50, 51, 12, 52, 44, 14], [42, 2, 39, 10, 41, 40, 11, 8], [57, 45, 32, 59, 38, 56, 48, 31]]"
250,100,boltzmann,partially,one_point,0.8,0.8,0.0,50,3,250,144750.0,160700.0,6860.47,28.8,40,5.05,0.1,0.0636,0.0167,4361.8877,"[55724.0, 63386.0, 70176.0, 76812.0, 83114.0, 89124.0, 94546.0, 99836.0, 105000.0, 109914.0, 114310.0, 118398.0, 121810.0, 124786.0, 127486.0, 129834.0, 131994.0, 134118.0, 135582.0, 137172.0, 138276.0, 139006.0, 140220.0, 141214.0, 142034.0, 142576.0, 142960.0, 143456.0, 143926.0, 144170.0, 144342.0, 144432.0, 144548.0, 144616.0, 144686.0, 144694.0, 144746.0, 144750.0, 144750.0]","[[33, 7, 13, 8, 6, 9, 14, 12], [18, 21, 15, 5, 16, 4, 17, 36], [63, 29, 28, 38, 62, 30, 61, 60], [51, 53, 44, 59, 56, 57, 50, 52], [10, 22, 43, 11, 23, 49, 37, 24], [27, 46, 54, 55, 47, 26, 25, 58], [32, 48, 34, 45, 31, 35, 20, 19], [40, 41, 3, 2, 0, 42, 39, 1]]"
250,100,boltzmann,partially,one_point,0.8,0.8,0.05,50,3,250,144294.0,155900.0,5959.21,29.8,45,5.44,0.32,0.0625,0.0158,4361.0412,"[55822.0, 63024.0, 69600.0, 76428.0, 82342.0, 88254.0, 93782.0, 99456.0, 104412.0, 109136.0, 113422.0, 117158.0, 120718.0, 123956.0, 126506.0, 129122.0, 131098.0, 133054.0, 134566.0, 136036.0, 137428.0, 138332.0, 139446.0, 140382.0, 141040.0, 141550.0, 142202.0, 142910.0, 143200.0, 143436.0, 143796.0, 143892.0, 143924.0, 143966.0, 144010.0, 144018.0, 144114.0, 144158.0, 144274.0, 144274.0, 144274.0, 144294.0, 144294.0, 144294.0]","[[45, 59, 47, 48, 30, 46, 28, 29], [4, 24, 23, 15, 36, 16, 19, 22], [11, 52, 51, 55, 10, 53, 54, 50], [6, 9, 62, 61, 8, 60, 7, 63], [49, 20, 38, 43, 56, 57, 18, 37], [41, 58, 35, 32, 34, 31, 42, 33], [0, 12, 3, 1, 2, 44, 14, 13], [39, 27, 21, 5, 40, 25, 26, 17]]"
250,100,boltzmann,partially,one_point,0.8,0.8,0.1,50,3,250,144250.0,158500.0,6460.69,29.34,42,5.51,0.16,0.0625,0.0155,4347.9987,"[56130.0, 63176.0, 69766.0, 76606.0, 82716.0, 88396.0, 94172.0, 99116.0, 104094.0, 108662.0, 112504.0, 116266.0, 119846.0, 123232.0, 125932.0, 128734.0, 130870.0, 132776.0, 134594.0, 136166.0, 137446.0, 138806.0, 139672.0, 140444.0, 141240.0, 141896.0, 142438.0, 142764.0, 143204.0, 143312.0, 143600.0, 143732.0, 143788.0, 143904.0, 144016.0, 144064.0, 144146.0, 144234.0, 144246.0, 144246.0, 144250.0]","[[5, 4, 17, 15, 57, 27, 56, 16], [14, 30, 11, 21, 45, 10, 53, 48], [54, 47, 63, 60, 61, 62, 55, 46], [13, 9, 3, 2, 8, 12, 7, 6], [49, 36, 18, 38, 20, 43, 37, 19], [31, 35, 59, 58, 32, 33, 34, 44], [41, 42, 25, 40, 26, 28, 29, 39], [1, 24, 22, 23, 52, 50, 0, 51]]"
250,100,boltzmann,partially,one_point,0.8,0.9,0.0,50,3,250,143222.0,154400.0,5888.0,27.38,41,4.72,0.28,0.0661,0.0179,4142.0685,"[55790.0, 63422.0, 70382.0, 77222.0, 83602.0, 89700.0, 95428.0, 100534.0, 105686.0, 110302.0, 114566.0, 118132.0, 121880.0, 125254.0, 128120.0, 130578.0, 132410.0, 134336.0, 136086.0, 137322.0, 139024.0, 139946.0, 140674.0, 141282.0, 141662.0, 142008.0, 142310.0, 142590.0, 142682.0, 142766.0, 142882.0, 142938.0, 142994.0, 143006.0, 143014.0, 143066.0, 143146.0, 143222.0, 143222.0, 143222.0]","[[50, 51, 57, 30, 10, 56, 11, 52], [33, 21, 23, 45, 35, 22, 34, 24], [46, 40, 28, 37, 47, 39, 43, 29], [18, 5, 20, 19, 4, 16, 17, 15], [58, 62, 60, 36, 61, 59, 48, 63], [8, 7, 13, 12, 6, 3, 9, 14], [53, 0, 27, 49, 1, 2, 32, 31], [42, 44, 41, 26, 54, 55, 38, 25]]"
